"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000055609",803.17946782539,-0.43387331108162,0.182284691454558,-2.38019609666333,0.0173034271929651,0.0325338980500009,"KMT2C","58508","lysine methyltransferase 2C"
"ENSG00000153774",492.245999700728,0.210484752341926,0.0884405004650036,2.37995885635243,0.017314571155323,0.0325467351866373,"CFDP1","10428","craniofacial development protein 1"
"ENSG00000150477",49.5716312294851,-0.634724343925797,0.266695784832936,-2.37995641484698,0.0173146858736263,0.0325467351866373,"KIAA1328","57536","KIAA1328"
"ENSG00000172339",121.721575546106,-0.391796735935052,0.164631328869087,-2.37984312358072,0.0173200097904321,0.0325524782222812,"ALG14","199857","ALG14 UDP-N-acetylglucosaminyltransferase subunit"
"ENSG00000128228",360.620017980814,0.236992989608673,0.0995853763114642,2.3797970985966,0.0173221730608286,0.0325524782222812,"SDF2L1","23753","stromal cell derived factor 2 like 1"
"ENSG00000169126",6.82366131541098,-1.75739693486078,0.738613016394457,-2.37932028796286,0.0173445981037503,0.0325904510289194,"ODAD2","55130","outer dynein arm docking complex subunit 2"
"ENSG00000184517",150.390151875502,0.346744488428518,0.145743168540687,2.37914745439144,0.0173527329827202,0.0326015663788413,"ZFP1","162239","ZFP1 zinc finger protein"
"ENSG00000085998",1252.36657659081,0.139727969457458,0.0587449891012144,2.37855128744197,0.0173808188721864,0.0326501571908464,"POMGNT1","55624","protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-)"
"ENSG00000150687",3583.22496926423,-0.110099180077266,0.0463146281850151,-2.37720099225341,0.0174445797650847,0.0327641335941762,"PRSS23","11098","serine protease 23"
"ENSG00000198131",191.544454152825,-0.311665944914612,0.131107867261226,-2.37717195333239,0.0174459532316982,0.0327641335941762,"ZNF544","27300","zinc finger protein 544"
"ENSG00000122515",1024.83002052352,-0.154134549364362,0.0648871961143394,-2.37542317428476,0.0175288409847752,0.0329155917252138,"ZMIZ2","83637","zinc finger MIZ-type containing 2"
"ENSG00000159267",420.664589718657,-0.220213383303416,0.0927543711520554,-2.37415639358293,0.0175890986494862,0.0330245218763998,"HLCS","3141","holocarboxylase synthetase"
"ENSG00000134330",436.900458250191,-0.221020754482755,0.0931208877208799,-2.37348203923099,0.0176212500372988,0.0330806598144307,"IAH1","285148","isoamyl acetate hydrolyzing esterase 1 (putative)"
"ENSG00000079974",176.284230587929,0.333515882980414,0.140637208642716,2.3714626178887,0.0177178388809216,0.033257737434288,"RABL2B","11158","RAB, member of RAS oncogene family like 2B"
"ENSG00000155511",8.51006119181447,-1.53364156650925,0.646878809429601,-2.37083290432958,0.017748052806173,0.0333101949307119,"GRIA1","2890","glutamate ionotropic receptor AMPA type subunit 1"
"ENSG00000180616",4.90784875602604,2.17026621803134,0.915625174951276,2.37025616748341,0.0177757644894442,0.0333579433252344,"SSTR2","6752","somatostatin receptor 2"
"ENSG00000198074",34.7893165512331,-0.72472782996035,0.305792635788179,-2.36999765573938,0.0177881980460577,0.0333770122999856,"AKR1B10","57016","aldo-keto reductase family 1 member B10"
"ENSG00000172340",806.137292590376,-0.185880662767786,0.0784485598775027,-2.36945921069856,0.0178141199341304,0.033421382098643,"SUCLG2","8801","succinate-CoA ligase GDP-forming subunit beta"
"ENSG00000107890",277.423395233565,-0.26156049405623,0.110394698402307,-2.36932115257053,0.0178207716746231,0.0334295921210845,"ANKRD26","22852","ankyrin repeat domain containing 26"
"ENSG00000119401",599.377886460689,0.192741348575158,0.081353259719602,2.36919023576283,0.0178270813513554,0.0334371584590668,"TRIM32","22954","tripartite motif containing 32"
"ENSG00000155926",2.55895405153504,3.62711434850229,1.53113556611229,2.36890477158199,0.0178408463932998,0.0334587046492498,"SLA","6503","Src like adaptor"
"ENSG00000161551",60.6569776241943,0.549832617762817,0.232163689452458,2.36829720900611,0.0178701739791042,0.033509427591657,"ZNF577","84765","zinc finger protein 577"
"ENSG00000170113",360.666414561582,-0.229416215703503,0.0968755460779676,-2.36815403877944,0.0178770910795217,0.0335181197138703,"NIPA1","123606","NIPA magnesium transporter 1"
"ENSG00000157833",57.6604335488074,-0.572426701828031,0.24173047096391,-2.36803701058231,0.0178827469009153,0.0335244451218027,"GAREM2","150946","GRB2 associated regulator of MAPK1 subtype 2"
"ENSG00000185163",380.414826982689,-0.237176355555044,0.100164420554372,-2.36787029009265,0.0178908069939821,0.0335352755826972,"DDX51","317781","DEAD-box helicase 51"
"ENSG00000170473",251.095179011626,0.278869504000348,0.117784585593822,2.36762308577477,0.0179027639315862,0.033553406756188,"PYM1","84305","PYM1 exon junction complex associated factor"
"ENSG00000118514",3.28032867563986,3.11904811071324,1.31750423541345,2.36739133497695,0.0179139797608663,0.033570144493829,"ALDH8A1","64577","aldehyde dehydrogenase 8 family member A1"
"ENSG00000182168",6.35825952210307,1.82834952349512,0.772677632709639,2.36625139139,0.0179692382108145,0.0336694016985798,"UNC5C","8633","unc-5 netrin receptor C"
"ENSG00000147955",1279.85244965756,-0.139622922830668,0.0590363134209016,-2.36503458193978,0.0180283874109747,0.0337759228500469,"SIGMAR1","10280","sigma non-opioid intracellular receptor 1"
"ENSG00000261221",395.210195524889,0.228848039897581,0.0967767020147396,2.3647017839348,0.0180445944170331,0.0338019755146921,"ZNF865","100507290","zinc finger protein 865"
"ENSG00000151846",15.9489966232315,-1.0685497694799,0.45196772077033,-2.36421700129087,0.018068225790569,0.033841927433821,"PABPC3","5042","poly(A) binding protein cytoplasmic 3"
"ENSG00000132676",1367.00803191968,-0.139268673425411,0.0589222519720975,-2.36360065618947,0.0180983094840725,0.033893952871115,"DAP3","7818","death associated protein 3"
"ENSG00000141569",353.11803224461,0.240873377460972,0.101976457502997,2.362048882252,0.0181742456217588,0.0340318251349442,"TRIM65","201292","tripartite motif containing 65"
"ENSG00000151665",140.966461375018,-0.377604346232055,0.159884124668701,-2.36173758348114,0.0181895125963678,0.0340560718889425,"PIGF","5281","phosphatidylinositol glycan anchor biosynthesis class F"
"ENSG00000154889",133.111515504762,0.3673224187434,0.155603304373041,2.36063379388645,0.0182437361062217,0.0341532411622782,"MPPE1","65258","metallophosphoesterase 1"
"ENSG00000178397",269.356745104238,-0.261941244392834,0.110989795515135,-2.36004799519712,0.0182725708297941,0.0342028625751371,"FAM220A","84792","family with sequence similarity 220 member A"
"ENSG00000136710",276.315864892578,0.266259759040727,0.112829117839731,2.35984969251411,0.0182823409028885,0.0342167904017622,"VMA22","84317","vacuolar ATPase assembly factor VMA22"
"ENSG00000126215",80.3934902613231,-0.477550424291484,0.202393007287168,-2.35952037420891,0.0182985760215694,0.0342428129626566,"XRCC3","7517","X-ray repair cross complementing 3"
"ENSG00000081320",936.098129912365,0.153507992107475,0.0650777157238865,2.35884112403058,0.0183321023596894,0.0343011824817013,"STK17B","9262","serine/threonine kinase 17b"
"ENSG00000177683",301.507965876113,-0.251532589094448,0.106670427618525,-2.35803488098856,0.0183719665766343,0.0343713944231735,"THAP5","168451","THAP domain containing 5"
"ENSG00000166228",192.8735555981,-0.332319547904149,0.140973834105288,-2.35731368174289,0.0184076901283443,0.0344338428607383,"PCBD1","5092","pterin-4 alpha-carbinolamine dehydratase 1"
"ENSG00000163634",554.161089133083,-0.20118661719254,0.0853835378182872,-2.35626939727778,0.0184595249875953,0.0345242011465288,"THOC7","80145","THO complex subunit 7"
"ENSG00000072840",1312.66018131233,-0.141294667074153,0.0599660115968877,-2.35624586847603,0.0184606943503052,0.0345242011465288,"EVC","2121","EvC ciliary complex subunit 1"
"ENSG00000174915",691.856907843274,-0.175178766601098,0.0743543422219028,-2.35599914364511,0.0184729602827282,0.0345427426875353,"PTDSS2","81490","phosphatidylserine synthase 2"
"ENSG00000012660",1532.3718028922,0.135529519515664,0.0575274076172075,2.35591216655354,0.018477286051577,0.0345464340203216,"ELOVL5","60481","ELOVL fatty acid elongase 5"
"ENSG00000012211",88.0798992053375,0.47450670272078,0.201436952905806,2.35560901749077,0.0184923699722775,0.0345702360515089,"PRICKLE3","4007","prickle planar cell polarity protein 3"
"ENSG00000103942",14.6147140509416,-1.15098199428348,0.488722640722906,-2.35508220486978,0.0185186084553671,0.0346148820726991,"HOMER2","9455","homer scaffold protein 2"
"ENSG00000106554",770.041992194001,-0.175911513992451,0.074729097992067,-2.35398952642417,0.0185731343954178,0.0347123847670085,"CHCHD3","54927","coiled-coil-helix-coiled-coil-helix domain containing 3"
"ENSG00000148943",637.398549159635,0.189292981290003,0.0804282187468724,2.35356426188866,0.0185943935426259,0.0347476963670239,"LIN7C","55327","lin-7 cell polarity scaffold C"
"ENSG00000152464",90.3896244315088,0.44627075588363,0.189619606833935,2.35350533278167,0.0185973411116527,0.0347487841427345,"RPP38","10557","ribonuclease P/MRP subunit p38"
"ENSG00000106355",247.629441688655,-0.274442584576017,0.116617706230071,-2.35335262069534,0.0186049815046202,0.0347586389803981,"LSM5","23658","LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated"
"ENSG00000119636",38.2275635943553,-0.692406641453051,0.294236973090688,-2.35322785637698,0.0186112256712044,0.0347658831523389,"BBOF1","80127","basal body orientation factor 1"
"ENSG00000178338",78.0875661791286,0.478437146717686,0.203388511044724,2.35233123178959,0.0186561536286854,0.0348453778519249,"ZNF354B","117608","zinc finger protein 354B"
"ENSG00000121067",646.044224429804,0.184870374693972,0.0786089785166213,2.35177174646638,0.0186842363053703,0.0348933932527193,"SPOP","8405","speckle type BTB/POZ protein"
"ENSG00000144369",440.320495711055,-0.210848723742914,0.0896668841605114,-2.35146705182123,0.0186995456266569,0.0349175448399124,"FAM171B","165215","family with sequence similarity 171 member B"
"ENSG00000174799",204.423637725632,0.297824964303204,0.126701809015211,2.35059756934844,0.0187432929531872,0.0349947856484901,"CEP135","9662","centrosomal protein 135"
"ENSG00000181610",504.176571927276,-0.216479409658928,0.0921245066566106,-2.34985692206575,0.0187806286245972,0.0350600374247468,"MRPS23","51649","mitochondrial ribosomal protein S23"
"ENSG00000184995",26.7982482882877,0.824266801453716,0.350853200598476,2.34932102670777,0.0188076833976185,0.0351060824791634,"IFNE","338376","interferon epsilon"
"ENSG00000075914",280.65099103119,-0.267257466505687,0.113808861619555,-2.34830102597008,0.0188592725205279,0.0351979053902369,"EXOSC7","23016","exosome component 7"
"ENSG00000257218",282.910918114324,-0.257910745285531,0.109832294426285,-2.34822323099724,0.0188632122732053,0.0352007861145053,"GATC","283459","glutamyl-tRNA amidotransferase subunit C"
"ENSG00000174576",2.21030781388007,-3.62115289852725,1.54224841967961,-2.34796991996887,0.0188760456326896,0.0352202604273099,"NPAS4","266743","neuronal PAS domain protein 4"
"ENSG00000065833",1471.09280908062,0.139596790004157,0.0594725026343066,2.34724929708323,0.0189125959279671,0.0352839769090471,"ME1","4199","malic enzyme 1"
"ENSG00000144895",1047.12192107892,0.145826131084825,0.0621364792699174,2.3468682615789,0.0189319472120051,0.0353155942278546,"EIF2A","83939","eukaryotic translation initiation factor 2A"
"ENSG00000089091",33.2410621955649,0.727551703902204,0.310091992921816,2.34624472901383,0.0189636513123445,0.0353702434964882,"DZANK1","55184","double zinc ribbon and ankyrin repeat domains 1"
"ENSG00000180592",10.763621087522,-1.35426481108585,0.577461658000793,-2.34520299715551,0.0190167227287333,0.0354647272927628,"SKIDA1","387640","SKI/DACH domain containing 1"
"ENSG00000171385",5.40199602142946,-1.95177751890933,0.832417128910497,-2.34471090409192,0.0190418377216421,0.0355070571377155,"KCND3","3752","potassium voltage-gated channel subfamily D member 3"
"ENSG00000162623",503.667948994348,0.207365951490941,0.0884518146539743,2.34439454184362,0.01905799923736,0.0355326829289019,"TYW3","127253","tRNA-yW synthesizing protein 3 homolog"
"ENSG00000076864",6.2065098600957,1.84353467308228,0.78641360400298,2.34423039441126,0.0190663895113788,0.0355438149647405,"RAP1GAP","5909","RAP1 GTPase activating protein"
"ENSG00000168883",833.08351082127,-0.164649679633798,0.0702438763941235,-2.34397200276909,0.0190796035510006,0.0355639355620098,"USP39","10713","ubiquitin specific peptidase 39"
"ENSG00000113384",1795.2415361667,0.122504320962642,0.0522660075562543,2.34386222882606,0.019085219766928,0.0355698906846196,"GOLPH3","64083","golgi phosphoprotein 3"
"ENSG00000125089",34.5224345252342,-0.73535590516755,0.313922327108319,-2.3424772361407,0.0191562025209137,0.0356976550846407,"SH3TC1","54436","SH3 domain and tetratricopeptide repeats 1"
"ENSG00000143333",5.81105183828781,1.94465238733133,0.830313281995584,2.34207067320124,0.0191770831896164,0.0357320334925754,"RGS16","6004","regulator of G protein signaling 16"
"ENSG00000118197",159.817992115027,0.353513895049593,0.15096839873465,2.34164168138888,0.0191991373516296,0.0357685894350588,"DDX59","83479","DEAD-box helicase 59"
"ENSG00000155957",129.323160753397,0.390178007829776,0.166650034917396,2.34130168663437,0.0192166319826499,0.0357966426356995,"TMBIM4","51643","transmembrane BAX inhibitor motif containing 4"
"ENSG00000104903",5.77162324355611,1.89625461395519,0.810330110050029,2.34010138638205,0.0192785056132829,0.0359073472117568,"LYL1","4066","LYL1 basic helix-loop-helix family member"
"ENSG00000162222",399.472099047707,0.229312288059308,0.0980033059855978,2.33984237320532,0.019291880159929,0.0359277027826264,"TTC9C","283237","tetratricopeptide repeat domain 9C"
"ENSG00000137959",5.81441427948146,-1.92050126790288,0.821015442311074,-2.33917800924288,0.0193262227026333,0.0359870974143343,"IFI44L","10964","interferon induced protein 44 like"
"ENSG00000157077",793.888276694428,-0.167430209561854,0.0716025073467081,-2.3383288625793,0.0193701948704725,0.0360644059121979,"ZFYVE9","9372","zinc finger FYVE-type containing 9"
"ENSG00000132275",222.404581824202,-0.286533756645893,0.122555767538132,-2.33798671740797,0.0193879371926376,0.0360928649549925,"RRP8","23378","ribosomal RNA processing 8"
"ENSG00000196550",8.78041263313284,-1.45171696492776,0.621044550766695,-2.33754078211551,0.0194110829817183,0.0361313746834063,"FAM72A","729533","family with sequence similarity 72 member A"
"ENSG00000158406",59.8942226076227,0.567471292009406,0.24279413740743,2.3372528598462,0.0194260400990001,0.03615463436644,"H4C8","8365","H4 clustered histone 8"
"ENSG00000155961",14.7655453798788,-1.11259151803528,0.476241519668941,-2.33619176843022,0.0194812491311063,0.0362527932272551,"RAB39B","116442","RAB39B, member RAS oncogene family"
"ENSG00000177565",1132.80002583537,-0.15454763438421,0.0661564397145771,-2.33609358440364,0.019486364609317,0.0362577195833903,"TBL1XR1","79718","TBL1X/Y related 1"
"ENSG00000046653",86.2040854987035,0.455627179060554,0.195055053896976,2.33589014976872,0.0194969674759588,0.0362728536248525,"GPM6B","2824","glycoprotein M6B"
"ENSG00000183291",1937.94386376943,-0.132687424780859,0.0568138824008658,-2.3354754009706,0.0195185994975272,0.0363085002682886,"SELENOF","9403","selenoprotein F"
"ENSG00000167371",33.4017577459861,-0.72020323337094,0.308390895626407,-2.33535828581468,0.0195247116587104,0.0363152714948664,"PRRT2","112476","proline rich transmembrane protein 2"
"ENSG00000013374",623.188639660133,-0.186714804299355,0.079975308247443,-2.33465563798343,0.019561417496047,0.0363789369561881,"NUB1","51667","negative regulator of ubiquitin like proteins 1"
"ENSG00000141837",280.282759604565,-0.265668056519028,0.113886353470123,-2.33274706252425,0.019661424551294,0.0365602945137352,"CACNA1A","773","calcium voltage-gated channel subunit alpha1 A"
"ENSG00000129347",338.684286643059,0.235021141017894,0.100768882813238,2.33227891841844,0.019686022829023,0.0366014017666558,"KRI1","65095","KRI1 homolog"
"ENSG00000267534",383.473981767351,-0.230609063550712,0.0989056878478818,-2.33160567980066,0.0197214447587853,0.0366626200337328,"S1PR2","9294","sphingosine-1-phosphate receptor 2"
"ENSG00000148798",250.143307248769,-0.268599732777143,0.115211102574064,-2.33137021325244,0.0197338467804006,0.0366810336839283,"INA","9118","internexin neuronal intermediate filament protein alpha"
"ENSG00000183044",210.771436792113,-0.309362259799533,0.132728889135075,-2.33078316119034,0.0197647964696256,0.0367339144912449,"ABAT","18","4-aminobutyrate aminotransferase"
"ENSG00000153574",199.031660060795,0.299814128084907,0.128669123938746,2.33011711673451,0.0197999619954594,0.0367946162825171,"RPIA","22934","ribose 5-phosphate isomerase A"
"ENSG00000204304",833.982976095095,0.16656148299363,0.071502055290538,2.32946426947914,0.0198344837461061,0.036854106530521,"PBX2","5089","PBX homeobox 2"
"ENSG00000187123",9.50343628787984,-1.42446014643826,0.611512451310753,-2.32940497513171,0.0198376217591092,0.0368552755332382,"LYPD6","130574","LY6/PLAUR domain containing 6"
"ENSG00000167797",351.588576842485,0.237801515191556,0.102103661435572,2.32902044694656,0.0198579825255948,0.0368884374432205,"CDK2AP2","10263","cyclin dependent kinase 2 associated protein 2"
"ENSG00000187815",46.7913519595898,0.626089828776001,0.268917212384408,2.32818800709948,0.0199021227248719,0.0369657583548323,"ZFP69","339559","ZFP69 zinc finger protein"
"ENSG00000126218",114.321268071894,0.405729132978767,0.174283152809438,2.32798825611328,0.0199127272732595,0.0369807792217677,"F10","2159","coagulation factor X"
"ENSG00000196376",3.75194349493765,2.64114521354781,1.13461092346577,2.32779815434898,0.0199228241364143,0.0369948535664172,"SLC35F1","222553","solute carrier family 35 member F1"
"ENSG00000196604",6.26659255970481,-1.79825878949374,0.772550293437438,-2.32769154936495,0.019928488195946,0.0369995820871849,"POTEF","728378","POTE ankyrin domain family member F"
"ENSG00000158315",12.2320053745141,-1.21423313342592,0.521655018848647,-2.32765542274638,0.0199304079684067,0.0369995820871849,"RHBDL2","54933","rhomboid like 2"
"ENSG00000261150",6.17416062170604,-1.79546678443101,0.77170657109398,-2.32661849941972,0.0199855790479794,0.037097315670308,"EPPK1","83481","epiplakin 1"
"ENSG00000118894",111.067946273587,-0.402415954770173,0.172974606413692,-2.32644526912662,0.0199948090127516,0.0371097592416072,"EEF2KMT","196483","eukaryotic elongation factor 2 lysine methyltransferase"
"ENSG00000165283",1086.4191148675,-0.156799035717714,0.0674011516741094,-2.32635543789892,0.0199995968175051,0.0371139561962039,"STOML2","30968","stomatin like 2"
"ENSG00000135018",2770.3938173627,-0.109183696887407,0.046941709484062,-2.32594206916298,0.0200216413516086,0.037150171966039,"UBQLN1","29979","ubiquilin 1"
"ENSG00000130119",338.375815423582,-0.248400797879747,0.106813577741459,-2.32555451406186,0.0200423285309334,0.0371838603333431,"GNL3L","54552","G protein nucleolar 3 like"
"ENSG00000259224",3.81186553607602,2.59539609468045,1.11615787362148,2.32529479567207,0.020056202393441,0.0372049012703181,"SLC35G6","643664","solute carrier family 35 member G6"
"ENSG00000177675",27.0982732435752,0.860806186156997,0.370267427132029,2.32482287957253,0.0200814330706477,0.0372470014908857,"CD163L1","283316","CD163 molecule like 1"
"ENSG00000268043",125.62464883249,0.401813846082827,0.172897218630738,2.32400410639915,0.0201252739551034,0.0373236048984305,"NBPF12","149013","NBPF member 12"
"ENSG00000055813",7.16010236529598,-1.78522387129941,0.768465484840149,-2.32310221671279,0.0201736619315729,0.0374086207744012,"CCDC85A","114800","coiled-coil domain containing 85A"
"ENSG00000158691",99.897259177179,0.421035525269717,0.18126383360457,2.32277734006339,0.020191116992475,0.0374359262614947,"ZSCAN12","9753","zinc finger and SCAN domain containing 12"
"ENSG00000107521",834.875262903591,-0.165429962214635,0.0712221079888456,-2.32273330411034,0.0201934839820343,0.0374359262614947,"HPS1","3257","HPS1 biogenesis of lysosomal organelles complex 3 subunit 1"
"ENSG00000206262",4.7773637716545,2.17907472602113,0.938236407082337,2.32252203130496,0.0202048435369097,0.0374522588715715,"FOXL2NB","401089","FOXL2 neighbor"
"ENSG00000198763",22785.0048453476,0.115878341626582,0.0498965324787681,2.32237263533072,0.0202128795105725,0.0374577224992708,"MT-ND2","4536","NADH dehydrogenase subunit 2"
"ENSG00000162385",247.726167012074,-0.269698817264086,0.116130735261515,-2.3223724249808,0.0202128908272103,0.0374577224992708,"MAGOH","4116","mago homolog, exon junction complex subunit"
"ENSG00000121578",547.372352774292,0.193233741130562,0.0832409085919652,2.3213795283971,0.0202663694133908,0.037552089642118,"B4GALT4","8702","beta-1,4-galactosyltransferase 4"
"ENSG00000114767",396.451709291129,-0.234975983308036,0.101228702041571,-2.32123872547077,0.020273963211278,0.0375614225720361,"RRP9","9136","ribosomal RNA processing 9, U3 small nucleolar RNA binding protein"
"ENSG00000154719",249.316911621783,-0.290635355986936,0.125236053181592,-2.32070037823306,0.0203030203050483,0.0376105130241059,"MRPL39","54148","mitochondrial ribosomal protein L39"
"ENSG00000186523",7.60596211713331,-1.6623592167288,0.716459849299142,-2.32024058062006,0.0203278664717701,0.0376517915105665,"FAM86B1","85002","family with sequence similarity 86 member B1 (gene/pseudogene)"
"ENSG00000100330",110.577826239979,0.402116032667507,0.173339007732063,2.31982424457554,0.0203503869764819,0.0376887524816589,"MTMR3","8897","myotubularin related protein 3"
"ENSG00000155090",978.412775783905,-0.152810827745832,0.0659187550294466,-2.3181692020362,0.020440127123306,0.037850178676587,"KLF10","7071","KLF transcription factor 10"
"ENSG00000059378",96.9954569102107,-0.42330297424846,0.182666546499609,-2.31735357327383,0.020484479182884,0.0379275269972984,"PARP12","64761","poly(ADP-ribose) polymerase family member 12"
"ENSG00000082014",446.084635186118,-0.21246909589568,0.091703620834101,-2.31691065154399,0.020508599418547,0.0379674008139201,"SMARCD3","6604","SWI/SNF related BAF chromatin remodeling complex subunit D3"
"ENSG00000116754",2074.42404652239,0.128828915753428,0.0556172770983405,2.31634705031742,0.0205393273188025,0.0380194957551926,"SRSF11","9295","serine and arginine rich splicing factor 11"
"ENSG00000177700",2163.8554286672,-0.118356185952437,0.0511333096006088,-2.31465920897536,0.0206315897908791,0.0381854673085567,"POLR2L","5441","RNA polymerase II, I and III subunit L"
"ENSG00000104331",2788.4158925702,-0.111887526592835,0.0483408466625123,-2.31455454998478,0.0206373226449659,0.0381912660184616,"BPNT2","54928","3'(2'), 5'-bisphosphate nucleotidase 2"
"ENSG00000105997",87.3961340617317,-0.475434535617654,0.205422237219864,-2.31442584820452,0.0206443743832864,0.0381928136463384,"HOXA3","3200","homeobox A3"
"ENSG00000159069",1620.31061349697,0.132597003140626,0.0572916982492437,2.31441914260896,0.020644741849184,0.0381928136463384,"FBXW5","54461","F-box and WD repeat domain containing 5"
"ENSG00000143363",180.316568734284,0.320543067620825,0.138501340699448,2.31436797652677,0.0206475459326313,0.0381928136463384,"PRUNE1","58497","prune exopolyphosphatase 1"
"ENSG00000101191",1276.41333538672,0.144237092080704,0.062322951697284,2.31434949970429,0.0206485586098856,0.0381928136463384,"DIDO1","11083","death inducer-obliterator 1"
"ENSG00000213416",8.70231510169153,-1.45584161586461,0.629347501684899,-2.3132555733788,0.0207085917300066,0.0382990321684246,"KRTAP4-12","83755","keratin associated protein 4-12"
"ENSG00000142892",663.789083827047,-0.176421701934702,0.0762938425559625,-2.31239764605243,0.0207557799701541,0.0383814712690791,"PIGK","10026","phosphatidylinositol glycan anchor biosynthesis class K"
"ENSG00000060339",1694.59703635062,0.129049030724674,0.0558131141593308,2.31216323741183,0.0207686893498626,0.038400509320262,"CCAR1","55749","cell division cycle and apoptosis regulator 1"
"ENSG00000171314",2679.96422602291,-0.113349507835786,0.0490402075214403,-2.31135864965966,0.0208130529568836,0.0384776929192827,"PGAM1","5223","phosphoglycerate mutase 1"
"ENSG00000132478",264.847883293932,0.261150443947134,0.112998877971398,2.31108882349466,0.0208279491993637,0.0385003867797473,"UNK","85451","unk zinc finger"
"ENSG00000101442",77.4824233100463,-0.4935587937411,0.21358448357828,-2.31083637477911,0.0208418945018596,0.0385213173417611,"ACTR5","79913","actin related protein 5"
"ENSG00000164484",1708.67234122243,0.12591846715242,0.0545139890494399,2.30983770125907,0.020897141175416,0.038618568859839,"TMEM200A","114801","transmembrane protein 200A"
"ENSG00000164122",3.35833022129466,-2.68750832783088,1.16361025661046,-2.30962928743809,0.0209086867230323,0.0386347237746873,"ASB5","140458","ankyrin repeat and SOCS box containing 5"
"ENSG00000152256",628.365147392726,-0.187039280215114,0.0809839357193923,-2.30958496340806,0.0209111428681102,0.0386347237746873,"PDK1","5163","pyruvate dehydrogenase kinase 1"
"ENSG00000083093",180.651268341713,0.309394264296449,0.134004466731799,2.30883545781859,0.0209527136110652,0.0387066603303003,"PALB2","79728","partner and localizer of BRCA2"
"ENSG00000134308",6849.10633006792,-0.094280549656397,0.040853396208952,-2.30777752660225,0.0210115135029142,0.0388104027860945,"YWHAQ","10971","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta"
"ENSG00000183527",385.282574748108,-0.22036167345355,0.0954947731668504,-2.30757837466695,0.0210225984483417,0.0388259958770605,"PSMG1","8624","proteasome assembly chaperone 1"
"ENSG00000079805",2486.83756470797,0.113433740565037,0.0491622388753472,2.30733471786451,0.0210361674986861,0.0388461722885857,"DNM2","1785","dynamin 2"
"ENSG00000171793",1119.19959845312,-0.143251012003498,0.0620940884625785,-2.3069991934873,0.0210548650692686,0.0388737480289754,"CTPS1","1503","CTP synthase 1"
"ENSG00000172500",742.755342773984,-0.168533223942355,0.0730538730108613,-2.30697178666076,0.0210563929929583,0.0388737480289754,"FIBP","9158","FGF1 intracellular binding protein"
"ENSG00000137033",8.77178743680061,1.49212494271229,0.646868249092757,2.30669065115657,0.0210720718057889,0.0388978053313695,"IL33","90865","interleukin 33"
"ENSG00000162642",343.66310580972,0.240660372174217,0.10435734915346,2.30611810405723,0.0211040339794806,0.0389519109383805,"C1orf52","148423","chromosome 1 open reading frame 52"
"ENSG00000108561",1506.19103663918,-0.133709172019677,0.058009998642603,-2.30493320373017,0.0211703146671204,0.0390693369924622,"C1QBP","708","complement C1q binding protein"
"ENSG00000214021",87.4481370419984,0.438170563551926,0.190151608923784,2.30432214605953,0.0212045666924441,0.0391276327988951,"TTLL3","26140","tubulin tyrosine ligase like 3"
"ENSG00000115947",298.269808725684,0.246511053567979,0.106995955652989,2.30392870518833,0.021226646035751,0.0391634551953256,"ORC4","5000","origin recognition complex subunit 4"
"ENSG00000107897",452.703425336461,0.218477468133097,0.0948565395744362,2.30324096908102,0.021265288909566,0.0392298246994255,"ACBD5","91452","acyl-CoA binding domain containing 5"
"ENSG00000162458",2879.63997052123,-0.103533772790546,0.0449561819313482,-2.30299301103129,0.0212792363261638,0.0392506255187527,"FBLIM1","54751","filamin binding LIM protein 1"
"ENSG00000160710",4727.49994764025,0.0959777192318967,0.0416765679746495,2.30291801595268,0.0212834563006948,0.0392534806098188,"ADAR","103","adenosine deaminase RNA specific"
"ENSG00000120675",529.830152504738,-0.189653443368302,0.082390521307767,-2.3018842502508,0.0213417006328397,0.0393559606196855,"DNAJC15","29103","DnaJ heat shock protein family (Hsp40) member C15"
"ENSG00000110237",2717.2479488323,0.104546515810424,0.0454585286179103,2.29982181537731,0.021458316997211,0.0395660445197728,"ARHGEF17","9828","Rho guanine nucleotide exchange factor 17"
"ENSG00000167705",24.4749112373457,-0.840608380893311,0.365520292954282,-2.29975844596527,0.021461908865962,0.0395677009589586,"RILP","83547","Rab interacting lysosomal protein"
"ENSG00000174749",31.1278253534646,-0.739975943033939,0.321989092055688,-2.29813978576007,0.0215538344746483,0.0397321907933974,"FAM241A","132720","family with sequence similarity 241 member A"
"ENSG00000153975",166.599718501088,0.325319407696888,0.141571427725428,2.29791712158072,0.0215665066159219,0.0397505623824206,"ZUP1","221302","zinc finger containing ubiquitin peptidase 1"
"ENSG00000139719",259.665947182471,0.270890038262692,0.11788851119633,2.29784934523055,0.0215703651536604,0.0397526865019786,"VPS33A","65082","VPS33A core subunit of CORVET and HOPS complexes"
"ENSG00000197472",3.34438630074425,-2.68497865758415,1.16871796921945,-2.29737090410047,0.0215976201190021,0.0397979226728726,"ZNF695","57116","zinc finger protein 695"
